1,Time,Displacement,Force
,(s),(mm),(N)
"","54.1700","11.4494","9914.6289"
"","54.2700","11.4716","9921.4395"
"","54.3700","11.4917","9913.0195"
"","54.4700","11.5135","9921.1035"
"","54.5700","11.5340","9916.9932"
"","54.6700","11.5560","9925.7812"
"","54.7700","11.5771","9921.3984"
"","54.8700","11.5980","9923.3027"
"","54.9700","11.6191","9922.6934"
"","55.0700","11.6399","9923.3379"
"","55.1700","11.6622","9932.1670"
"","55.2700","11.6824","9923.3027"
"","55.3700","11.7040","9930.8887"
"","55.4700","11.7246","9927.2881"
"","55.5700","11.7463","9934.6797"
"","55.6700","11.7677","9933.7012"
"","55.7700","11.7881","9930.6416"
"","55.8700","11.8096","9935.0625"
"","55.9700","11.8304","9934.0928"
"","56.0700","11.8525","9941.7266"
"","56.1700","11.8731","9935.3066"
"","56.2700","11.8945","9940.3623"
"","56.3700","11.9152","9937.5273"
"","56.4700","11.9366","9942.9697"
"","56.5700","11.9583","9944.4443"
"","56.6700","11.9786","9938.9453"
"","56.7700","12.0002","9943.8008"
"","56.8700","12.0207","9942.6670"
"","56.9700","12.0429","9951.6992"
"","57.0700","12.0635","9944.3965"
"","57.1700","12.0847","9950.0586"
"","57.2700","12.1059","9948.8203"
"","57.3700","12.1269","9950.9072"
"","57.4700","12.1491","9955.5020"
"","57.5700","12.1692","9946.6729"
"","57.6700","12.1910","9953.9355"
"","57.7700","12.2114","9949.7432"
"","57.8700","12.2334","9959.1553"
"","57.9700","12.2544","9954.9326"
"","58.0700","12.2753","9956.9805"
"","58.1700","12.2965","9956.9551"
"","58.2700","12.3172","9956.5010"
"","58.3700","12.3394","9964.2998"
"","58.4700","12.3596","9955.6650"
"","58.5700","12.3814","9963.3428"
"","58.6700","12.4020","9958.9717"
"","58.7700","12.4234","9965.0176"
"","58.8700","12.4452","9966.9531"
"","58.9700","12.4657","9963.2314"
"","59.0700","12.4871","9965.3936"
"","59.1700","12.5076","9962.7949"
"","59.2700","12.5298","9971.4180"
"","59.3700","12.5503","9963.3467"
"","59.4700","12.5717","9970.1641"
"","59.5700","12.5925","9967.9111"
"","59.6700","12.6139","9973.0781"
"","59.7700","12.6357","9974.9004"
"","59.8700","12.6559","9968.8828"
"","59.9700","12.6777","9973.9443"
"","60.0700","12.6980","9968.6904"
"","60.1700","12.7202","9978.4736"
"","60.2700","12.7410","9971.7197"
"","60.3700","12.7623","9976.4678"
"","60.4700","12.7832","9973.9736"
"","60.5700","12.8043","9976.6475"
"","60.6700","12.8264","9982.2178"
"","60.7700","12.8464","9973.2559"
"","60.8700","12.8681","9979.4746"
"","60.9700","12.8887","9975.4180"
"","61.0700","12.9105","9982.2510"
"","61.1700","12.9318","9979.4062"
"","61.2700","12.9525","9979.1064"
"","61.3700","12.9739","9980.7334"
"","61.4700","12.9946","9979.6729"
"","61.5700","13.0167","9987.5957"
"","61.6700","13.0372","9979.0205"
"","61.7700","13.0588","9984.2500"
"","61.8700","13.0793","9978.3926"
"","61.9700","13.1008","9984.5752"
"","62.0700","13.1225","9985.1523"
"","62.1700","13.1429","9980.6016"
"","62.2700","13.1644","9984.1436"
"","62.3700","13.1849","9981.8770"
"","62.4700","13.2071","9989.8242"
"","62.5700","13.2275","9980.4209"
"","62.6700","13.2491","9985.5947"
"","62.7700","13.2697","9979.8145"
"","62.8700","13.2912","9985.0859"
"","62.9700","13.3131","9986.2451"
"","63.0700","13.3333","9978.1572"
"","63.1700","13.3552","9984.5674"
"","63.2700","13.3752","9976.7334"
"","63.3700","13.3977","9987.7012"
"","63.4700","13.4184","9978.2588"
"","63.5700","13.4393","9978.8330"
"","63.6700","13.4605","9978.6865"
"","63.7700","13.4815","9978.3838"
"","63.8700","13.5037","9982.5693"
"","63.9700","13.5238","9971.1475"
"","64.0700","13.5456","9978.4541"
"","64.1700","13.5660","9971.7197"
"","64.2700","13.5878","9978.0215"
"","64.3700","13.6092","9972.9766"
"","64.4700","13.6299","9971.7412"
"","64.5700","13.6513","9971.9922"
"","64.6700","13.6718","9968.5752"
"","64.7700","13.6941","9977.8916"
"","64.8700","13.7143","9966.0117"
"","64.9700","13.7361","9974.0352"
"","65.0700","13.7566","9967.8564"
"","65.1700","13.7780","9972.8809"
"","65.2700","13.7998","9972.8623"
"","65.3700","13.8202","9967.3438"
"","65.4700","13.8418","9970.0381"
"","65.5700","13.8622","9965.5957"
"","65.6700","13.8845","9974.9473"
"","65.7700","13.9051","9963.9258"
"","65.8700","13.9266","9968.0664"
"","65.9700","13.9472","9961.8438"
"","66.0700","13.9683","9965.7812"
"","66.1700","13.9905","9968.1836"
"","66.2700","14.0106","9957.9072"
"","66.3700","14.0323","9962.8232"
"","66.4700","14.0529","9956.7217"
"","66.5700","14.0749","9964.0479"
"","66.6700","14.0958","9952.9688"
"","66.7700","14.1167","9954.4590"
"","66.8700","14.1379","9952.3086"
"","66.9700","14.1589","9953.1094"
"","67.0700","14.1810","9955.3828"
"","67.1700","14.2011","9941.6885"
"","67.2700","14.2229","9946.9941"
"","67.3700","14.2434","9937.6104"
"","67.4700","14.2652","9941.6250"
"","67.5700","14.2865","9926.6533"
"","67.6700","14.3072","9919.5732"
"","67.7700","14.3285","9913.1113"
"","67.8700","14.3491","9904.1992"
"","67.9700","14.3713","9901.9189"
"","68.0700","14.3917","9879.2881"
