4,Time,Displacement,Force
,(s),(mm),(N)
"","37.9360","8.0148","15583.3350"
"","38.0360","8.0367","15583.4688"
"","38.1360","8.0571","15577.5156"
"","38.2360","8.0788","15581.1846"
"","38.3360","8.1002","15570.0938"
"","38.4360","8.1210","15581.9238"
"","38.5360","8.1423","15568.5957"
"","38.6360","8.1630","15576.0039"
"","38.7360","8.1852","15574.7549"
"","38.8360","8.2056","15566.9990"
"","38.9360","8.2272","15575.4521"
"","39.0360","8.2479","15568.7451"
"","39.1360","8.2693","15574.7949"
"","39.2360","8.2910","15565.1270"
"","39.3360","8.3114","15573.3516"
"","39.4360","8.3330","15566.5527"
"","39.5360","8.3533","15568.9297"
"","39.6360","8.3755","15570.9023"
"","39.7360","8.3960","15561.9805"
"","39.8360","8.4176","15571.2041"
"","39.9360","8.4384","15562.5996"
"","40.0360","8.4593","15571.1816"
"","40.1360","8.4816","15562.9102"
"","40.2360","8.5019","15564.2969"
"","40.3360","8.5237","15561.9111"
"","40.4360","8.5440","15562.4971"
"","40.5360","8.5661","15565.3701"
"","40.6360","8.5869","15554.9961"
"","40.7360","8.6079","15567.6973"
"","40.8360","8.6289","15554.5156"
"","40.9360","8.6499","15562.0771"
"","41.0360","8.6722","15557.1895"
"","41.1360","8.6922","15554.3057"
"","41.2360","8.7141","15555.7510"
"","41.3360","8.7345","15552.4805"
"","41.4360","8.7563","15556.3135"
"","41.5360","8.7777","15545.3428"
"","41.6360","8.7983","15558.7393"
"","41.7360","8.8198","15550.5537"
"","41.8360","8.8404","15557.5049"
"","41.9360","8.8626","15555.9365"
"","42.0360","8.8828","15550.6904"
"","42.1360","8.9044","15558.9316"
"","42.2360","8.9251","15552.4189"
"","42.3360","8.9465","15559.9873"
"","42.4360","8.9681","15548.5225"
"","42.5360","8.9885","15557.0049"
"","42.6360","9.0102","15546.0654"
"","42.7360","9.0308","15549.5166"
"","42.8360","9.0529","15547.0957"
"","42.9360","9.0734","15533.0713"
"","43.0360","9.0950","15544.7471"
"","43.1360","9.1158","15528.7939"
"","43.2360","9.1369","15537.1055"
"","43.3360","9.1588","15522.4990"
"","43.4360","9.1789","15524.6045"
"","43.5360","9.2007","15520.1699"
"","43.6360","9.2213","15516.5215"
"","43.7360","9.2431","15518.2900"
"","43.8360","9.2643","15506.3066"
"","43.9360","9.2853","15516.6660"
"","44.0360","9.3064","15502.1338"
"","44.1360","9.3272","15509.0693"
"","44.2360","9.3495","15503.3604"
"","44.3360","9.3696","15496.4580"
"","44.4360","9.3914","15499.1553"
"","44.5360","9.4120","15494.2168"
"","44.6360","9.4337","15498.0361"
"","44.7360","9.4551","15484.4072"
"","44.8360","9.4756","15496.5996"
"","44.9360","9.4971","15482.7314"
"","45.0360","9.5176","15486.5322"
"","45.1360","9.5397","15482.6279"
"","45.2360","9.5601","15473.9258"
"","45.3360","9.5818","15478.8867"
"","45.4360","9.6024","15468.4707"
"","45.5360","9.6241","15475.3135"
"","45.6360","9.6456","15460.1602"
"","45.7360","9.6660","15466.9805"
"","45.8360","9.6877","15454.8721"
"","45.9360","9.7081","15454.2383"
"","46.0360","9.7302","15451.2705"
"","46.1360","9.7507","15433.9062"
"","46.2360","9.7722","15447.2197"
"","46.3360","9.7931","15430.6846"
"","46.4360","9.8140","15435.9785"
"","46.5360","9.8361","15427.6680"
"","46.6360","9.8564","15422.5039"
"","46.7360","9.8782","15418.6104"
"","46.8360","9.8987","15410.8984"
"","46.9360","9.9205","15411.7930"
"","47.0360","9.9417","15394.2559"
"","47.1360","9.9626","15405.7334"
"","47.2360","9.9839","15391.0576"
"","47.3360","10.0047","15395.9531"
"","47.4360","10.0269","15383.9316"
"","47.5360","10.0470","15376.0850"
"","47.6360","10.0686","15377.3936"
"","47.7360","10.0891","15364.9043"
"","47.8360","10.1108","15368.5811"
"","47.9360","10.1323","15349.0439"
"","48.0360","10.1529","15357.4912"
"","48.1360","10.1743","15340.1475"
"","48.2360","10.1950","15341.9492"
"","48.3360","10.2173","15334.2520"
"","48.4360","10.2376","15319.8975"
"","48.5360","10.2592","15323.2871"
"","48.6360","10.2797","15306.6377"
"","48.7360","10.3012","15309.0908"
"","48.8360","10.3229","15289.2520"
"","48.9360","10.3433","15293.7012"
"","49.0360","10.3650","15279.5742"
"","49.1360","10.3854","15277.5566"
"","49.2360","10.4075","15268.5811"
"","49.3360","10.4281","15252.1562"
"","49.4360","10.4494","15255.3857"
"","49.5360","10.4704","15233.8613"
"","49.6360","10.4916","15236.5645"
"","49.7360","10.5135","15217.1377"
"","49.8360","10.5337","15213.8145"
"","49.9360","10.5556","15201.3184"
"","50.0360","10.5760","15192.4834"
"","50.1360","10.5979","15187.3301"
"","50.2360","10.6190","15163.5020"
"","50.3360","10.6400","15168.5195"
"","50.4360","10.6610","15143.7012"
"","50.5360","10.6818","15141.4023"
"","50.6360","10.7042","15125.9971"
"","50.7360","10.7243","15107.6895"
"","50.8360","10.7459","15104.1191"
"","50.9360","10.7665","15083.5420"
"","51.0360","10.7882","15079.0127"
"","51.1360","10.8097","15052.3037"
"","51.2360","10.8303","15049.6084"
"","51.3360","10.8518","15026.2285"
"","51.4360","10.8722","15015.4268"
"","51.5360","10.8945","14999.5283"
"","51.6360","10.9148","14975.3984"
"","51.7360","10.9364","14968.6855"
"","51.8360","10.9572","14942.0557"
"","51.9360","10.9783","14934.0410"
"","52.0360","11.0003","14902.7646"
"","52.1360","11.0205","14891.1904"
"","52.2360","11.0422","14863.3887"
"","52.3360","11.0628","14845.6260"
"","52.4360","11.0848","14825.3125"
"","52.5360","11.1057","14790.6904"
"","52.6360","11.1266","14781.8730"
"","52.7360","11.1480","14743.6230"
"","52.8360","11.1690","14728.7412"
"","52.9360","11.1907","14691.7314"
"","53.0360","11.2110","14666.5576"
"","53.1360","11.2330","14635.6787"
"","53.2360","11.2535","14604.9502"
"","53.3360","11.2752","14576.2754"
"","53.4360","11.2964","14529.2354"
"","53.5360","11.3172","14509.8086"
"","53.6360","11.3384","14458.3838"
"","53.7360","11.3591","14427.3965"
"","53.8360","11.3815","14382.9404"
"","53.9360","11.4017","14337.9014"
"","54.0360","11.4234","14297.4141"
"","54.1360","11.4440","14246.6660"
"","54.2360","11.4653","14205.2295"
"","54.3360","11.4871","14138.3945"
"","54.4360","11.5075","14100.4268"
"","54.5360","11.5290","14031.1465"
"","54.6360","11.5496","13979.8906"
"","54.7360","11.5718","13912.1025"
"","54.8360","11.5922","13839.6572"
"","54.9360","11.6138","13779.4570"
"","55.0360","11.6346","13696.2627"
"","55.1360","11.6558","13629.0059"
"","55.2360","11.6778","13531.4736"
"","55.3360","11.6978","13457.4736"
"","55.4360","11.7198","13354.3740"
"","55.5360","11.7402","13259.7520"
"","55.6360","11.7623","13151.4727"
"","55.7360","11.7830","13025.3555"
"","55.8360","11.8041","12894.4268"
"","55.8940","11.8166","12641.3438"
"","55.8960","11.8170","12363.3887"
"","55.8980","11.8175","11946.9639"
"","55.8990","11.8177","11695.5605"
"","55.9000","11.8179","11420.9580"
"","55.9010","11.8181","11126.8994"
"","55.9020","11.8183","10816.2764"
"","55.9030","11.8185","10491.3867"
"","55.9040","11.8187","10154.2529"
"","55.9050","11.8190","9806.9756"
"","55.9060","11.8192","9451.8486"
"","55.9070","11.8194","9091.1396"
"","55.9080","11.8196","8726.8818"
"","55.9090","11.8199","8360.8057"
"","55.9100","11.8201","7994.3760"
"","55.9110","11.8203","7628.9214"
